Wellbore name,q_oil,q_gas,q_wat,q_liq,WC,GOR,AVG_WHP_P,AVG_WHT_P,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,ON_STREAM_HRS,delta_P,BB_pred
15/9-F-14 H,158.0,25218.0,3326.0,3484.0,0.9546498277841562,159.60759493670886,28.149,86.68,99.606,100.0,24.0,238.791,328.6446003850744
15/9-F-14 H,1974.0,275823.0,103.0,2077.0,0.0495907558979297,139.72796352583586,77.078,74.552,105.051,28.21941,24.0,152.797,227.1937056357298
15/9-F-14 H,1730.0,252875.0,2873.0,4603.0,0.624158157723224,146.17052023121389,62.734,90.017,106.435,39.69323,24.0,201.046,342.6019098614433
15/9-F-14 H,2009.550249861188,290998.33425874513,4151.027207107162,6160.577456968351,0.6738048886004758,144.80769230769232,41.442,89.676,103.536,65.73413,18.01,201.263,421.35308833395
15/9-F-14 H,1054.0,166312.0,2700.0,3754.0,0.7192328183271177,157.79127134724857,32.537,86.561,102.107,100.0,24.0,197.381,318.8155978288642
15/9-F-14 H,850.0,140230.0,3714.0,4564.0,0.8137598597721297,164.9764705882353,32.651,89.264,100.73,100.0,24.0,213.06,355.0457175623942
15/9-F-14 H,452.0,67060.0,3816.0,4268.0,0.8940955951265229,148.36283185840708,31.28,88.996,99.965,100.0,24.0,229.266,349.4976891064985
15/9-F-14 H,214.0,31739.0,2896.0,3110.0,0.9311897106109324,148.31308411214954,30.413,87.685,99.529,97.91667,24.0,236.454,316.4640390205428
15/9-F-14 H,110.51964512040556,18229.657794676805,3098.6058301647654,3209.125475285171,0.965560821484992,164.94495412844037,29.13,89.075,100.321,91.16232,23.67,238.639,321.84655547205
15/9-F-14 H,3290.339655932951,462485.3992059991,19.056021173356857,3309.395677106308,0.0057581573896353,140.55855855855856,68.254,78.758,105.24,35.77148,22.67,154.68200000000002,253.53239181291133
15/9-F-14 H,2626.0,374542.0,3195.0,5821.0,0.548874763786291,142.62833206397562,47.827,93.012,106.75,66.15313,24.0,201.716,395.4236881899519
15/9-F-14 H,1616.0,252651.0,4269.0,5885.0,0.7254035683942226,156.34344059405942,38.866,91.563,103.754,69.56379,24.0,207.876,410.00508784474664
15/9-F-14 H,1086.0,170859.0,2696.0,3782.0,0.7128503437334743,157.32872928176795,32.842,86.562,102.385,100.0,24.0,195.462,319.2872725280906
15/9-F-14 H,826.0,138455.0,3542.0,4368.0,0.8108974358974359,167.62106537530266,32.224,88.881,100.813,100.0,24.0,212.219,347.2397489806968
15/9-F-14 H,453.0,66007.0,3560.0,4013.0,0.8871168701719412,145.71081677704194,31.502,88.626,100.063,100.0,24.0,228.524,340.06289527712426
15/9-F-14 H,205.0,29900.0,3447.0,3652.0,0.943866374589266,145.85365853658536,30.356,88.072,99.499,100.0,24.0,235.386,332.821646319252
15/9-F-14 H,109.04543559816592,17648.353480616926,3095.289704043352,3204.335139641518,0.9659694036840462,161.84403669724773,28.249,89.287,100.08,88.61951,23.99,238.556,321.76873182469296
15/9-F-14 H,3228.149829738933,450679.6821793416,476.7309875141884,3704.880817253121,0.1286764705882352,139.60928270042191,106.442,64.777,105.142,25.0324,8.81,166.635,274.2079227536925
15/9-F-14 H,2446.641318124208,339404.8162230672,2166.7934093789604,4613.434727503169,0.4696703296703295,138.722751761293,60.339,88.618,106.244,39.95633,23.67,183.4,332.6443503368643
15/9-F-14 H,1898.0,291334.0,3939.0,5837.0,0.6748329621380846,153.49525816649106,37.948,90.819,104.82,97.91667,24.0,205.505,404.7719765391554
15/9-F-14 H,1236.0,191588.0,2130.0,3366.0,0.6327985739750446,155.0064724919094,36.473,86.315,104.23,52.23725,24.0,182.852,299.91151717815313
15/9-F-14 H,808.953258722844,136035.28637261357,4212.244897959184,5021.198156682028,0.8388923851478918,168.162109375,33.002,86.754,101.02,55.351,15.19,210.202,375.87641706139283
15/9-F-14 H,530.0,77112.0,3758.0,4288.0,0.8763992537313433,145.49433962264152,32.18,87.767,99.959,100.0,24.0,222.55,348.97358215130316
15/9-F-14 H,261.0,38706.0,3486.0,3747.0,0.9303442754203364,148.29885057471265,30.751,86.807,99.656,100.0,24.0,234.231,334.7040419159215
15/9-F-14 H,128.0,20437.0,3191.0,3319.0,0.9614341669177464,159.6640625,28.279,86.806,99.629,100.0,24.0,239.186,324.5278824092399
15/9-F-14 H,107.0,17023.0,2860.0,2967.0,0.9639366363329964,159.09345794392524,31.451,88.482,99.712,43.29153,24.0,239.26,315.5212749785483
15/9-F-14 H,673.0,98851.0,3805.0,4478.0,0.8497096918267083,146.8811292719168,32.187,86.512,100.262,100.0,24.0,217.117,354.22912738335816
15/9-F-14 H,363.0,57466.0,3969.0,4332.0,0.9162049861495845,158.30853994490357,28.646,86.733,99.638,100.0,24.0,230.106,353.48731245774655
15/9-F-14 H,162.0,24524.0,3354.0,3516.0,0.953924914675768,151.3827160493827,27.797,87.771,99.515,100.0,24.0,237.499,329.5484117676383
15/9-F-14 H,4232.0,603345.0,5.0,4237.0,0.0011800802454566,142.56734404536863,63.692,77.896,104.989,43.31894,24.0,148.174,288.630834105991
15/9-F-14 H,616.8039538714992,92196.37561779242,2989.126853377265,3605.930807248764,0.8289473684210525,149.47435897435898,32.334,88.808,100.338,53.56819,12.14,218.055,322.3360400742969
15/9-F-14 H,327.0,50458.0,3320.0,3647.0,0.91033726350425,154.30581039755353,31.036,88.105,99.68,100.0,24.0,230.313,329.9586654874386
15/9-F-14 H,193.0,29141.0,3125.0,3318.0,0.9418324291742012,150.9896373056995,27.519,87.004,99.508,100.0,24.0,235.83,322.9366739107508
15/9-F-14 H,4814.0,700784.0,8.0,4822.0,0.0016590626296142,145.57208142916494,77.008,75.619,104.879,42.01485,24.0,160.051,314.4167404388993
15/9-F-14 H,2379.0189412336085,349391.7435648373,3182.127246236037,5561.146187469645,0.5722070844686649,146.86379225869672,52.591,92.31,106.398,50.76504,20.59,200.07,383.5499068192047
15/9-F-14 H,1700.0,266850.0,4337.0,6037.0,0.7184031803876098,156.97058823529412,40.275,88.222,103.28,66.12885,24.0,204.72,418.00602749993317
15/9-F-14 H,738.0,109108.0,3857.0,4595.0,0.8393906420021763,147.84281842818427,31.827,88.929,100.452,100.0,24.0,216.056,357.9707865597477
15/9-F-14 H,327.0,52391.0,3472.0,3799.0,0.9139247170307976,160.217125382263,31.199,89.2,99.859,100.0,24.0,229.066,334.9504790589417
15/9-F-14 H,187.0,28136.0,2994.0,3181.0,0.9412134548884,150.45989304812835,30.233,86.028,99.368,100.0,24.0,236.467,319.17070115940805
15/9-F-14 H,2590.0,362544.0,2448.0,5038.0,0.4859071059944422,139.97837837837838,56.845,90.529,106.378,43.89416,24.0,187.906,352.47005546405745
15/9-F-14 H,1790.0,278960.0,4126.0,5916.0,0.6974306964164977,155.84357541899442,40.652,90.292,104.405,65.21183,24.0,204.485,410.21943442660006
15/9-F-14 H,1235.0,189845.0,2394.0,3629.0,0.6596858638743456,153.72064777327935,34.472,86.906,103.521,100.0,24.0,187.089,310.28074298894023
15/9-F-14 H,963.0,153883.0,3406.0,4369.0,0.7795834287022202,159.79543094496364,29.122,86.402,101.204,66.20072,24.0,213.681,345.2969856588522
15/9-F-14 H,585.0,85747.0,3619.0,4204.0,0.8608468125594672,146.57606837606838,32.456,86.281,100.004,100.0,24.0,223.677,344.861228766031
15/9-F-14 H,250.0,36522.0,3174.0,3424.0,0.9269859813084113,146.088,30.501,86.635,99.599,100.0,24.0,234.585,324.7534511690769
15/9-F-14 H,109.0,18147.0,3195.0,3304.0,0.9670096852300242,166.4862385321101,27.539,88.107,99.588,100.0,24.0,238.976,324.54264921965813
15/9-F-14 H,4127.0,575616.0,6.0,4133.0,0.001451729978224,139.47564817058395,87.281,77.396,104.717,36.02009,24.0,156.771,281.5935616693464
15/9-F-14 H,758.0,112361.0,3229.0,3987.0,0.8098821168798596,148.2335092348285,32.94,89.085,100.659,100.0,24.0,212.825,333.36726469543544
15/9-F-14 H,341.0,53216.0,3526.0,3867.0,0.9118179467287304,156.05865102639297,31.133,87.027,99.887,100.0,24.0,229.819,337.06039208382634
15/9-F-14 H,190.0,29090.0,3100.0,3290.0,0.9422492401215804,153.10526315789474,30.353,88.477,99.448,100.0,24.0,236.519,322.1486552112706
15/9-F-14 H,3680.0,532149.0,2.0,3682.0,0.0005431830526887,144.60570652173914,81.539,74.27,105.218,35.80701,24.0,152.935,265.70464290823975
15/9-F-14 H,2920.0,408027.0,1804.0,4724.0,0.3818797629127857,139.73527397260273,60.896,89.263,106.046,42.27879,24.0,179.70600000000002,331.53318197287416
15/9-F-14 H,2064.0,308530.0,3628.0,5692.0,0.6373858046380886,149.48158914728683,41.121,91.222,105.798,100.0,24.0,200.675,394.7769962285583
15/9-F-14 H,1940.0,294988.0,4059.0,5999.0,0.6766127687947991,152.05567010309278,39.142,86.831,102.801,79.78844,24.0,201.443,413.72230645065486
15/9-F-14 H,905.5801594331268,150917.27192205493,2680.602302922941,3586.182462356068,0.7474807350326023,166.65258215962442,37.129,88.136,101.524,27.28272,11.29,206.832,315.10445813959564
15/9-F-14 H,961.0,148446.0,3344.0,4305.0,0.7767711962833914,154.4703433922997,32.165,87.083,101.109,99.05159,24.0,209.63,342.5592724927824
15/9-F-14 H,474.7493163172288,69987.23792160438,3341.8413855970825,3816.590701914312,0.8756090570364,147.4193548387097,36.35,83.643,99.927,69.54223,21.94,221.878,332.75968885559575
15/9-F-14 H,268.0,40884.0,3227.0,3495.0,0.923319027181688,152.55223880597015,30.815,87.556,99.542,100.0,24.0,232.17900000000003,326.4496669076237
15/9-F-14 H,136.0,21070.0,2904.0,3040.0,0.9552631578947368,154.9264705882353,28.811,87.108,99.524,100.0,24.0,237.933,316.64805540347567
15/9-F-14 H,2712.0,379376.0,1801.0,4513.0,0.3990693551961001,139.88790560471978,53.876,86.191,106.154,46.00541,24.0,182.58,324.5430747882519
15/9-F-14 H,1998.0,299612.0,3529.0,5527.0,0.638501899764791,149.95595595595594,39.485,91.021,105.497,100.0,24.0,202.364,386.61772910539946
15/9-F-14 H,978.0,159381.0,3259.0,4237.0,0.7691763039886712,162.96625766871165,33.521,86.996,101.297,75.33502,24.0,208.27,339.44783763528875
15/9-F-14 H,628.0,93977.0,3655.0,4283.0,0.8533738034088256,149.64490445859872,32.141,87.521,100.053,100.0,24.0,219.878,347.1378849738806
15/9-F-14 H,313.0,45323.0,3324.0,3637.0,0.9139400604894145,144.80191693290735,31.942,85.259,99.549,100.0,24.0,232.064,330.063598351252
15/9-F-14 H,159.0,25290.0,3394.0,3553.0,0.955249085280045,159.0566037735849,28.356,88.275,99.615,100.0,24.0,238.85700000000003,330.70078563219744
15/9-F-14 H,1990.0,278744.0,106.0,2096.0,0.0505725190839694,140.07236180904522,76.914,74.608,105.046,28.44815,24.0,152.68400000000003,227.45790950130885
15/9-F-14 H,2033.0,295471.0,3297.0,5330.0,0.6185741088180112,145.33743236596163,57.183,92.503,106.5,47.93238,24.0,201.58,374.61828826032405
15/9-F-14 H,1057.0,166920.0,2685.0,3742.0,0.7175307322287546,157.918637653737,32.52,86.585,102.095,100.0,24.0,197.328,318.28579687871564
15/9-F-14 H,873.0,137326.0,3502.0,4375.0,0.8004571428571429,157.30355097365407,32.487,89.435,100.707,100.0,24.0,212.958,346.7315637799897
15/9-F-14 H,444.0,65989.0,3035.0,3479.0,0.8723771198620294,148.62387387387386,31.189,88.863,99.952,100.0,24.0,229.058,321.91558181855345
15/9-F-14 H,114.0,18544.0,3149.0,3263.0,0.9650628256205944,162.66666666666666,27.729,89.504,100.346,100.0,24.0,238.273,323.2637013774301
15/9-F-14 H,3768.0,527805.0,21.0,3789.0,0.0055423594615993,140.07563694267515,64.988,81.229,105.297,40.27267,24.0,154.352,270.0632584311863
15/9-F-14 H,2613.0,373944.0,3311.0,5924.0,0.5589128966914247,143.10907003444316,47.887,92.264,106.748,66.26804,24.0,201.695,401.63079662208696
15/9-F-14 H,1626.0,252532.0,4260.0,5886.0,0.7237512742099899,155.30873308733086,38.818,91.372,103.743,69.63218,24.0,207.88100000000003,409.9258468805176
15/9-F-14 H,1096.0,172278.0,2707.0,3803.0,0.7118064685774389,157.18795620437956,32.583,86.391,102.38,100.0,24.0,195.408,319.9427990788728
15/9-F-14 H,834.0,139443.0,3445.0,4279.0,0.8050946482823089,167.1978417266187,32.196,86.993,100.812,100.0,24.0,212.409,343.56289776730137
15/9-F-14 H,452.0,65441.0,3562.0,4014.0,0.8873941205779771,144.78097345132744,31.551,89.373,100.06,100.0,24.0,228.486,340.10039529697957
15/9-F-14 H,206.0,30045.0,3177.0,3383.0,0.939107301211942,145.8495145631068,30.341,87.958,99.494,100.0,24.0,235.429,324.5435086856887
15/9-F-14 H,100.7380073800738,16308.487084870849,2850.553505535056,2951.2915129151293,0.9658664666166542,161.8901098901099,34.183,82.431,99.976,58.29478,21.68,239.93,315.32928902246005
15/9-F-14 H,4047.129909365559,565775.2265861027,94.25981873111785,4141.389728096677,0.0227604318646046,139.7966557181248,97.805,78.17,105.463,33.22987,19.86,166.49,281.9555730155512
15/9-F-14 H,2245.5172413793102,318070.0689655172,1843.8620689655168,4089.379310344827,0.4508904479222881,141.64668304668305,66.354,81.36,106.105,30.61271,21.75,185.512,311.0775880898501
15/9-F-14 H,1907.0,292084.0,3931.0,5838.0,0.6733470366563892,153.16413214472993,37.952,91.388,104.807,100.0,24.0,205.486,404.66348479814303
15/9-F-14 H,1238.0,191157.0,2132.0,3370.0,0.6326409495548961,154.40791599353796,36.47,86.299,104.203,52.6295,24.0,183.025,300.0405703536341
15/9-F-14 H,527.0,76410.0,3726.0,4253.0,0.8760874676698801,144.99051233396585,32.463,87.123,99.955,100.0,24.0,222.767,347.7007910131461
15/9-F-14 H,261.0,38671.0,3589.0,3850.0,0.9322077922077924,148.1647509578544,30.768,87.105,99.654,100.0,24.0,234.158,338.12075752427285
15/9-F-14 H,101.55329405463308,16194.536689876806,2682.80664167113,2784.359935725763,0.963527239150508,159.46835443037975,30.188,84.949,99.594,60.97388,18.67,240.09500000000003,311.15194674187694
15/9-F-14 H,1166.0,182548.0,2670.0,3836.0,0.6960375391032325,156.5591766723842,32.9,85.663,102.769,100.0,24.0,194.029,319.9798020020968
15/9-F-14 H,938.0,152982.0,3620.0,4558.0,0.7942079859587539,163.09381663113007,32.373,88.216,100.926,97.91667,24.0,212.308,353.53714530437907
15/9-F-14 H,479.0,69310.0,3133.0,3612.0,0.8673864894795127,144.6972860125261,31.49,88.223,99.926,100.0,24.0,225.994,325.60036996320287
15/9-F-14 H,249.0,36249.0,3251.0,3500.0,0.9288571428571428,145.57831325301206,30.442,86.387,99.589,100.0,24.0,235.698,327.1161441261112
15/9-F-14 H,106.0,16918.0,2860.0,2966.0,0.9642616318273768,159.60377358490567,31.508,88.602,99.723,43.26442,24.0,239.24,315.5208375929214
15/9-F-14 H,707.0,104182.0,3701.0,4408.0,0.8396098003629764,147.35785007072135,32.473,87.076,100.255,100.0,24.0,217.105,350.8324880661422
15/9-F-14 H,364.0,57046.0,3812.0,4176.0,0.9128352490421456,156.71978021978023,28.64,84.826,99.637,100.0,24.0,230.178,347.6907710026967
15/9-F-14 H,189.0,28886.0,3395.0,3584.0,0.947265625,152.83597883597884,27.821,86.733,99.525,100.0,24.0,237.735,331.03224924592456
15/9-F-14 H,4195.0,594618.0,4.0,4199.0,0.0009526077637532,141.74445768772347,63.927,78.423,104.995,42.79612,24.0,148.184,286.81213360975335
15/9-F-14 H,2582.0,362655.0,2478.0,5060.0,0.4897233201581027,140.45507358636715,56.22,90.421,106.357,44.26395,24.0,187.022,353.81171389242365
15/9-F-14 H,1635.2,255895.46666666667,4323.2,5958.4,0.7255639097744361,156.4918460534899,42.402,89.12,104.376,59.95018,22.5,205.483,413.98244827079094
15/9-F-14 H,1214.0,186863.0,2421.0,3635.0,0.6660247592847318,153.92339373970347,34.436,86.66,103.494,100.0,24.0,187.246,310.96173626428947
15/9-F-14 H,999.0,158800.0,3454.0,4453.0,0.7756568605434538,158.95895895895896,34.364,87.784,101.157,71.85809,24.0,208.047,348.0907931632941
15/9-F-14 H,577.0,85017.0,3649.0,4226.0,0.8634642688121155,147.3431542461005,32.487,87.778,100.008,100.0,24.0,223.684,345.78445665376404
15/9-F-14 H,249.0,37369.0,3218.0,3467.0,0.9281799826939716,150.07630522088354,30.552,87.868,99.614,100.0,24.0,234.991,326.0377886885836
15/9-F-14 H,109.0,18047.0,3167.0,3276.0,0.9667277167277168,165.5688073394495,27.539,88.034,99.59,100.0,24.0,238.93100000000004,323.75784776349167
15/9-F-14 H,3941.0,549953.0,8.0,3949.0,0.0020258293238794,139.54656178634863,87.599,77.916,104.711,35.57455,24.0,156.308,274.21152837362564
15/9-F-14 H,2920.0,408533.0,2079.0,4999.0,0.4158831766353271,139.9085616438356,60.472,89.26,106.051,42.36138,24.0,179.93099999999998,346.1771472383738
15/9-F-14 H,2080.0,316436.0,3573.0,5653.0,0.632053776755705,152.1326923076923,41.118,91.218,105.797,97.91667,24.0,200.784,392.6801705241619
15/9-F-14 H,1557.8181818181818,245229.8181818181,2944.3636363636365,4502.181818181818,0.6539859462078993,157.4187675070028,43.406,82.554,105.019,80.04703,22.0,200.213,342.08346818815085
15/9-F-14 H,1283.0,195938.0,1955.0,3238.0,0.6037677578752316,152.71862821512082,40.595,85.466,105.074,40.09004,24.0,178.596,293.8897383462739
15/9-F-14 H,952.0,151377.0,3347.0,4299.0,0.7785531518957897,159.0094537815126,32.13,86.021,101.109,96.98227,24.0,209.794,342.5208909274633
15/9-F-14 H,597.0,87584.0,3888.0,4485.0,0.8668896321070234,146.70686767169178,32.656,84.788,100.032,100.0,24.0,220.195,355.74745376075526
15/9-F-14 H,272.0,41432.0,3232.0,3504.0,0.9223744292237442,152.3235294117647,30.588,86.265,98.705,98.46566,24.0,230.46400000000003,326.666515035062
15/9-F-14 H,132.0,20528.0,2900.0,3032.0,0.9564643799472295,155.5151515151515,28.903,88.074,99.52,100.0,24.0,237.88200000000003,316.53362546471874
15/9-F-14 H,3921.0,561182.0,3.0,3924.0,0.0007645259938837,143.12216271359347,89.521,79.393,104.038,36.25593,24.0,158.469,272.7656391520762
15/9-F-14 H,2713.0,379315.0,2009.0,4722.0,0.4254553155442609,139.8138591964615,53.594,83.626,106.163,46.34277,24.0,182.783,335.6286672561228
15/9-F-14 H,1956.0,297928.0,3492.0,5448.0,0.6409691629955947,152.31492842535786,39.342,90.702,98.954,100.0,24.0,188.025,383.0320120846019
15/9-F-14 H,974.0,159458.0,3281.0,4255.0,0.7710928319623972,163.71457905544148,33.401,87.099,101.283,75.45428,24.0,208.138,340.2525298866425
15/9-F-14 H,634.0,95208.0,3772.0,4406.0,0.8561053109396278,150.17034700315455,32.062,85.83,100.036,100.0,24.0,220.033,351.9701714505267
15/9-F-14 H,316.0,45929.0,3337.0,3653.0,0.913495756912127,145.34493670886076,31.702,85.688,99.549,100.0,24.0,232.034,330.5078925031816
15/9-F-14 H,136.81954564937848,21817.05957994,3205.486498071153,3342.306043720532,0.95906432748538,159.45864661654136,29.739,88.018,99.592,85.20861,23.33,239.196,324.9610313676807
15/9-F-14 H,1735.0,252235.0,4.0,1739.0,0.0023001725129384,145.38040345821327,100.715,52.382,103.293,21.05299,24.0,160.15200000000002,222.06942850773453
15/9-F-14 H,3415.673981191223,484012.18092252576,19.346171070309,3435.020152261532,0.0056320400500625,141.70327249842666,67.072,79.438,105.248,36.84602,22.33,154.19,257.6571624110572
15/9-F-14 H,2623.0,374703.0,2952.0,5575.0,0.5295067264573992,142.85284025924514,47.907,92.902,106.746,66.2936,24.0,201.692,381.5765581499782
15/9-F-14 H,1630.0,252764.0,4260.0,5890.0,0.7232597623089984,155.06993865030674,38.707,89.989,103.733,69.67966,24.0,207.962,410.21991216563805
15/9-F-14 H,968.4937419076392,154503.23694432454,2535.692706085455,3504.186447993094,0.7236180904522613,159.52941176470588,34.408,85.589,102.336,100.0,23.17,196.871,311.04955416582646
15/9-F-14 H,847.0,141327.0,3440.0,4287.0,0.8024259388850011,166.85596221959858,32.209,88.669,100.809,100.0,24.0,212.348,343.5879693483283
15/9-F-14 H,503.0,73914.0,3655.0,4158.0,0.879028379028379,146.94632206759442,31.514,89.341,100.051,100.0,24.0,228.576,344.4568414015897
15/9-F-14 H,203.0,29322.0,3152.0,3355.0,0.9394932935916542,144.44334975369458,30.37,88.372,99.484,100.0,24.0,235.272,323.79073152899
15/9-F-14 H,107.0,17396.0,3058.0,3165.0,0.9661927330173776,162.57943925233644,29.157,88.898,100.062,71.53202,24.0,238.664,320.7445378956031
15/9-F-14 H,4460.933660933661,641802.457002457,188.6977886977887,4649.631449631449,0.040583386176284,143.87177792465303,93.005,65.514,105.129,33.2385,8.14,168.683,308.8737342104353
15/9-F-14 H,2652.0,382979.0,2404.0,5056.0,0.4754746835443038,144.41138763197586,56.366,89.479,106.279,43.45385,24.0,183.302,353.11970396859624
15/9-F-14 H,1906.0,293816.0,3938.0,5844.0,0.6738535249828884,154.15320041972717,38.246,90.113,104.8,100.0,24.0,204.649,405.197476692898
15/9-F-14 H,1150.0442869796282,186189.1939769708,2087.511071744907,3237.555358724535,0.6447800393959291,161.8974121996303,37.272,85.602,104.141,47.90052,22.58,184.949,296.7887393945551
15/9-F-14 H,648.6486486486486,110968.16816816817,2312.3123123123123,2960.960960960961,0.7809330628803245,171.07592592592593,37.213,81.106,100.928,49.60005,19.98,213.862,299.87618013647995
15/9-F-14 H,544.0,79129.0,4034.0,4578.0,0.8811708169506335,145.4577205882353,32.205,88.031,99.96,97.91667,24.0,222.66700000000003,360.2120746107943
15/9-F-14 H,257.0,38618.0,3476.0,3733.0,0.9311545673720868,150.26459143968873,30.708,86.802,99.65,100.0,24.0,234.235,334.31780414731645
15/9-F-14 H,123.0,20011.0,3186.0,3309.0,0.9628286491387126,162.6910569105691,28.582,87.359,99.627,100.0,24.0,239.318,324.34832428987255
15/9-F-14 H,1651.0,257624.0,4177.0,5828.0,0.7167124227865477,156.0411871592974,40.728,89.888,104.051,61.2906,24.0,205.851,406.65287443651283
15/9-F-14 H,1167.0,182282.0,2665.0,3832.0,0.6954592901878914,156.19708654670094,32.775,83.945,102.755,100.0,24.0,194.039,319.9402267350003
15/9-F-14 H,936.0,153135.0,3646.0,4582.0,0.7957223919685726,163.60576923076923,32.347,87.363,100.921,97.91667,24.0,212.384,354.65164250977523
15/9-F-14 H,481.0,69590.0,3038.0,3519.0,0.8633134413185564,144.67775467775468,31.212,87.865,99.905,97.91667,24.0,225.124,322.4753783184342
