actual,predicted_mean,predicted_std,CI_lower_2.5,CI_upper_97.5
224.908,223.53000666666674,2.0670619729353894,220.056,226.411
231.863,235.84310333333343,1.6396780616904325,230.683,238.648
203.296,202.9242600000002,0.7214076418595312,201.239,203.85399999999998
220.377,219.6203333333337,2.7072017082014606,212.815,224.16500000000002
188.013,188.34802333333317,1.861741096247156,185.226,191.05835
167.20600000000002,170.0629266666668,5.6168277103678,156.79500000000002,187.78882499999972
158.825,159.29633333333362,0.21616080948117433,158.92170000000002,159.618
168.136,168.1389466666663,0.5606505005992825,167.539,169.63109999999998
229.31900000000002,228.13811333333337,1.7942996685305639,224.703,229.71599999999998
216.54899999999998,216.2483233333333,1.3859751147798032,213.82000000000002,218.43
201.613,198.42248000000023,9.804590434906833,177.011225,218.411
232.50300000000001,231.8808166666672,0.5230984703879594,230.400375,232.63325
152.00099999999998,151.76853000000008,0.44616485267966827,151.3322,152.54000000000002
175.28400000000002,174.9688699999998,1.4469735311216523,171.805,178.56000000000003
156.349,155.91213333333312,0.6355905408008795,154.558,157.582
176.098,177.11592333333334,4.0217055972297215,170.66299999999998,184.58999999999997
215.46599999999998,218.37734666666688,8.325708347431402,192.65679999999998,225.66999999999996
155.753,156.32821666666686,2.1006111213300662,155.333,160.766
182.46999999999997,181.25978333333313,3.8567906584433045,170.83700000000002,187.47899999999998
238.623,238.3108366666661,0.4873680710259533,237.197,238.85700000000006
155.745,155.8294533333333,1.6798417071723013,154.667,158.70499999999998
206.582,206.2484499999998,1.96698971887671,202.932,209.798
238.976,224.1961933333335,6.880697414939526,211.75799999999998,240.19099999999997
168.82,170.04462333333353,2.0249430744563903,168.499,174.934
194.154,192.32164000000017,2.972548226196956,190.203,197.039575
174.28400000000002,174.35473333333374,1.3572301925449355,170.194,175.89300000000003
151.953,152.46359666666663,1.4861448922146026,151.071,156.673
187.285,187.64680666666675,2.172732104046783,180.571,190.601
194.90099999999998,194.73066999999975,1.0369072930755832,189.794,195.40800000000002
159.257,161.66717333333344,5.176554387166128,152.55985,179.64137499999998
152.163,151.8017766666667,3.6774961436810347,148.357,163.31544999999997
235.73399999999998,235.25720333333317,0.8912701322582043,233.324,235.807
207.655,207.60526666666647,1.3575955517834546,207.54299999999998,208.051625
164.86100000000002,164.85090999999986,0.3530973924665347,164.64059999999998,165.79375
218.047,217.51326000000003,1.2259123537458434,214.15699999999998,219.11835000000002
173.022,172.17877333333317,2.403123398542452,167.374525,176.694
208.5,205.78793666666687,2.8702124554329136,194.216,208.33499999999998
169.383,169.4415966666666,0.3158193586881951,168.55,169.755425
237.42999999999998,237.41424333333327,0.07579228713325015,237.308,237.43500000000003
222.366,222.40902666666668,0.3987191483850373,222.133675,223.57755
183.947,180.13112666666677,4.2809882773282775,174.696,188.73899999999998
201.695,201.39053333333345,4.157434209808841,195.951,213.40737499999958
156.91700000000003,157.0910566666667,1.95684415155003,154.1923,162.15382499999996
169.422,169.412456666667,0.4235965629254102,169.089,169.880625
239.20600000000002,239.12434000000007,0.1949151039127878,238.757,239.337
236.63400000000001,236.62390999999988,0.15499275864805248,236.519,236.805
178.60399999999998,178.99844333333306,1.3316658740548326,177.961,182.90800000000002
165.832,166.04577333333336,0.5359548817660775,165.85199999999998,167.981
191.317,191.35151000000047,1.653992020305216,188.64342499999998,194.19
169.478,169.34969666666603,0.603652066996286,167.726375,170.24800000000002
220.981,220.8328800000003,0.6706061230459093,219.71065,221.286
201.692,201.36305333333382,2.270210402251052,197.073,209.9406749999999
171.388,170.8203933333336,1.8957751656307273,164.692,173.576875
233.09,234.32688333333348,0.9499349993844673,233.209,236.724
172.07799999999997,174.2329966666671,6.172840855175374,167.5236,199.055
174.90300000000002,175.0478199999999,1.138359838071132,172.547425,176.047
211.195,211.5778066666661,0.9043015145895172,209.910325,213.259075
239.21599999999998,239.14708666666672,0.16728235358884438,238.6902,239.2281
183.896,178.65969333333314,10.26562965495162,154.0748,200.41499999999996
193.595,196.61589000000026,10.424849561403752,181.02700000000002,235.452
203.90900000000002,202.30917333333304,2.0277960408504843,199.481,205.30755
160.781,160.73400666666646,1.1512975983452591,158.581,161.10000000000002
161.444,157.57364999999976,4.128448729749063,154.268,165.01149999999998
237.435,237.29857666666672,0.6589596124110241,235.455,238.57099999999997
149.451,151.15005666666625,4.002329837330857,148.953225,160.1058249999999
169.486,169.5217266666672,1.0540255682962414,167.48024999999998,171.37099999999998
165.00199999999998,165.35523666666677,1.1276813559935952,164.011,169.277675
217.473,217.4927400000008,0.17438357835530108,217.24655,217.89065
186.677,182.3025533333334,6.566872141830957,168.18830000000003,191.90229999999997
181.324,181.3562700000006,0.4411553057219947,180.596,182.732
182.63799999999998,182.147066666667,1.3065203693611351,180.75199999999998,184.64847499999996
168.07600000000002,168.86983333333347,0.9395797778203243,166.990725,170.79297499999998
169.401,169.47562000000033,0.5676685613982879,168.35000000000002,170.80485000000002
156.297,157.29942000000003,9.432663377342932,150.346,180.46205
235.31,235.37377999999998,0.4306329971874796,235.176,236.6963
217.285,206.86304333333314,4.975042398625588,197.44,215.65972499999998
200.214,199.4108733333328,4.176522860461269,189.61464999999998,211.452
235.736,235.7685766666674,0.5099985007712156,235.60199999999998,237.32815
187.995,188.20954666666654,0.513077591099913,187.24599999999998,188.738
172.92700000000002,173.14835333333335,1.167975477120798,171.54437499999997,174.765
224.209,223.36591666666695,1.4480285666112458,218.351325,224.94699999999997
238.53299999999996,239.03219666666675,0.19809382790878355,238.690675,239.3541
236.16800000000003,236.2159933333339,0.34710413416661867,235.682,237.27215
154.807,155.0458099999998,0.48016485422543737,154.372,155.80435
236.559,236.47737666666637,0.5969531596271962,235.278,237.854
157.4,158.02814666666654,0.755440192970664,156.64522499999998,159.26999999999998
169.14999999999998,169.21472333333324,0.7435345274131916,168.274,170.738
162.71,162.74989333333303,1.7393276196916525,162.2,168.04514999999998
182.852,182.73840333333325,0.53255394780456,182.066,183.865675
160.197,160.67958666666635,0.6391716846739204,158.581,161.973
167.731,167.97616333333323,0.6558294519071921,167.314,169.883
202.55900000000003,205.23527333333328,7.98307621317051,194.570225,235.452
184.789,184.4737599999995,2.6692252788153126,180.802875,186.162725
202.43400000000003,201.11685666666727,3.7615598957687197,190.315,207.02219999999997
239.83700000000002,239.24673333333368,0.31767733455330344,238.202,239.605
208.546,208.23951999999946,1.247904679693125,205.9317,210.149
157.65800000000002,157.4764633333336,0.3289248779314534,157.004,158.447
183.815,184.35007666666718,2.5288644587618547,179.856,188.832975
215.13400000000001,213.77797666666646,1.479412140949535,211.019425,216.04435
166.541,166.7524266666665,0.4900937916585179,165.903,167.27299999999997
164.423,164.85019666666656,0.8882171419885029,164.365,165.87800000000001
184.357,184.77030000000076,1.4397691886780573,183.921,188.22532499999997
170.924,171.24525333333344,1.8115822538568032,168.783,174.934
175.554,175.90460000000039,2.477888937516506,170.81230000000002,180.791725
163.949,164.5960533333338,1.6023772871857902,163.49800000000002,167.88042499999997
210.68599999999998,211.37706333333293,0.7564949213239247,209.774,212.549725
204.8,204.57661333333382,0.8522665255006129,202.226,205.25535000000002
214.555,214.7063899999999,2.209876536046004,211.5229,218.77700000000002
233.00399999999996,234.00524333333345,1.741336801843783,230.683,236.51092500000001
157.052,158.09415999999996,1.4303360634480267,156.096,159.157
182.84699999999998,182.98910666666657,0.965145502997116,181.54522500000002,185.616
198.91699999999997,190.7480933333332,11.674985607326843,174.696,214.19299999999998
232.06399999999996,231.91530999999998,0.8802349235100065,230.133825,232.15299999999996
181.931,181.9703033333329,0.903230460433856,179.998,183.33
222.885,223.01393333333306,0.4139874662622318,222.32252499999998,224.029
175.01600000000002,176.4792766666666,2.577576595717165,173.8262,181.24800000000002
229.40099999999998,225.26310666666657,7.318469336454328,199.2784,230.857
154.812,155.4348466666669,2.143411757725417,154.877,157.756
234.516,234.8401733333332,1.3803287108350468,231.20399999999998,236.467
220.199,222.76830333333356,1.1137369907907135,220.8633,225.574
182.198,182.41156666666654,0.4222339227910905,182.11700000000002,183.50099999999998
200.296,201.97411666666676,1.7257459188388327,198.352925,204.531
236.46699999999998,236.45299333333364,0.22566370249161247,235.90522500000003,236.805
238.958,238.9023033333332,0.04803385599992342,238.83447500000003,238.942
175.215,174.96398333333326,1.43460921150055,171.377,176.563525
236.65599999999998,236.27814000000043,0.397413840222001,235.658375,236.75100000000003
195.684,196.52302999999966,2.0590309037101275,193.45799999999997,201.664175
166.579,166.76550666666617,2.374800041397638,166.204,171.46699999999998
157.80700000000002,157.30245000000002,2.239140543638708,155.2095,158.14499999999998
170.838,171.9083866666668,1.9873454448473564,167.730075,175.99099999999999
211.74099999999999,211.47755666666623,0.6525348778332795,210.28900000000002,212.30800000000002
172.783,173.13227333333325,0.821396464538021,172.0301,174.728425
233.535,232.85511666666687,1.2507343295262863,229.89299999999997,235.7096
170.712,170.92948666666612,1.9465694669911535,165.05200000000002,173.53199999999998
163.349,165.86341000000002,4.609829843775876,160.15200000000002,172.807
183.893,177.95715666666658,9.178819226828079,159.802025,196.755
178.239,179.72773666666637,3.784073426964064,175.393,184.038
232.071,232.0205700000006,1.2820528662136625,230.180025,233.034
223.108,224.25737333333313,1.453287682218796,222.882,227.065
167.34,167.27863666666659,0.5249229384607076,165.46945,167.70499999999998
237.002,236.0245566666668,0.7894978531460556,235.18099999999998,237.115
203.144,215.59334666666652,4.875793376107006,211.75799999999995,230.17659999999992
178.82599999999996,179.51795333333354,1.5082695773044805,177.17700000000002,182.77200000000002
225.369,226.23572333333348,1.3192344068141286,223.95974999999999,227.107
167.724,168.32970666666677,2.314342059266282,165.096,172.765475
239.225,239.16176666666652,0.23391739045132234,238.639,239.378
203.75599999999997,203.64364666666694,0.4284490267101685,201.42,203.874
194.273,194.1124133333327,0.7834484725593381,191.61595,194.321
233.81,233.71619666666618,0.23423645742900076,233.25799999999998,234.04315
172.98699999999997,172.3950299999999,1.1657792340033113,170.23959999999997,175.9349
201.56,201.7185566666665,3.202975877751122,198.575275,204.470675
181.03,186.3088099999999,10.092040160471345,172.00900000000001,214.19299999999998
222.72100000000003,207.74650666666673,5.732765007390023,197.44,220.67924999999994
209.29700000000003,208.22139999999987,2.9599259483980322,199.801,211.193
183.298,182.78587333333311,2.0437271125622947,178.52954999999997,186.302425
215.675,215.56454666666698,0.8111534798188454,213.956375,216.57505
148.644,148.64539000000013,0.33008487479232995,148.357,149.35399999999998
215.275,215.37600999999987,5.547472150138894,199.26299999999998,225.66999999999996
197.632,200.29740333333288,2.360590064790768,197.161,202.888475
195.60399999999998,196.77110333333334,2.736112752182474,194.98700000000002,203.504975
223.872,222.22609999999995,5.412465523523761,203.331,225.518
233.43900000000002,185.18215333333353,15.986731348313688,155.039,208.584
156.46,155.97806333333324,1.1283195318653707,153.920975,157.35684999999998
248.70499999999998,221.4693566666664,7.075717877557641,211.75799999999998,232.329725
198.766,200.1314600000001,1.8031271766202945,198.18999999999997,204.9808
202.66899999999998,201.1581833333332,2.603373221365358,197.857,205.556
180.634,179.40356000000017,1.4690638265235472,177.243,183.285
163.467,163.91454333333317,0.4772118762026883,163.522,164.84799999999998
239.79899999999998,239.4080033333335,1.0227620267306712,238.96999999999997,240.22400000000002
203.28500000000003,202.38140333333348,1.8985020482796993,194.946,204.531
217.43599999999998,217.49327000000034,0.153879055646525,217.10999999999999,217.708
229.58599999999998,228.1687333333333,1.4430997478422025,224.816,229.579
154.639,154.83327000000043,2.2878815143635958,151.81835,162.42762499999998
173.64,174.13287000000017,2.344975101452746,171.563,176.138
183.836,184.02915999999948,2.956684933231812,176.19795,188.804
172.552,172.5703466666669,0.29702054893371943,172.43869999999998,173.53199999999998
185.51800000000003,177.74327666666642,8.730811411324963,158.66555,196.755
169.81,169.86323999999996,0.26794108009038003,169.453,170.201
226.0,226.55679999999958,4.5877681647325295,218.881,238.44199999999998
184.026,182.93607333333406,1.8596299115564743,178.66215,187.61499999999998
220.864,221.3234799999995,1.084452234817191,219.626,223.768
234.008,234.06639666666717,0.3795234898161405,233.33900000000003,234.498
201.926,203.3193133333329,6.278306521280687,194.7476,223.702
235.36699999999996,235.62147333333283,0.6656045792777912,235.18199999999993,236.722575
170.858,171.41963666666675,4.353421608879109,164.55845,182.066
237.839,237.84662333333267,0.08203260401951194,237.76130000000003,237.984475
167.63199999999998,167.70488666666688,0.1810649252493549,167.463,168.0
222.52700000000002,222.55500999999964,0.3176181091079872,222.15147499999998,222.9836
165.47799999999998,165.18386333333325,0.3497993110183199,164.49005,165.544
165.56900000000002,165.2109066666669,0.3828872566290135,164.45465,165.466
160.80700000000002,162.25638333333336,3.8842550366476023,158.099,177.28
208.49599999999998,208.1642066666664,1.7814045668017717,203.85289999999998,209.183
151.184,153.19466333333338,2.73579564599689,149.63400000000001,158.70800000000003
190.606,188.01182333333327,4.3160890551658255,180.718,197.264075
226.917,226.20516333333342,1.7119322192546689,222.882,226.71699999999998
166.116,166.02509,0.7713811521550166,164.505,166.833
155.261,155.70004333333327,0.4499703784201274,154.84799999999998,156.75599999999997
158.637,158.53160666666662,0.6247350414019959,156.073,159.157
174.78199999999998,174.50260666666645,1.142721805729151,172.11299999999997,175.707
239.007,238.90623666666627,0.19837523532157433,238.399,239.196
166.006,166.11693666666662,0.46910491291631223,164.838,166.96422499999997
174.67700000000002,176.79456999999994,3.5470846026607967,171.084,182.392
172.40499999999997,173.08066333333315,0.4388686097860697,172.113,173.56900000000002
184.789,184.90967,6.160529865828643,173.411,197.43262499999997
183.71699999999998,184.0040900000003,0.8486085916958447,182.909,186.351
182.31799999999998,182.2515666666662,1.8853593270838895,179.204775,183.445
222.82100000000003,223.10444666666717,0.9538959554491332,221.966325,226.323125
179.79299999999998,180.97911333333366,1.9426954797794633,177.447,183.23600000000002
238.556,238.67010666666664,0.20343056626005596,238.399,239.2061
229.98000000000002,229.87979333333345,0.26643097409189204,229.116,230.25565
166.82500000000002,166.78643666666648,0.6166125628427926,165.91899999999998,167.27299999999997
158.13099999999997,158.62064999999998,1.3341034920499972,156.21300000000002,159.26999999999998
216.93400000000003,217.05019666666678,0.77456235255071,215.15200000000002,218.327
212.35700000000003,212.9341533333337,0.4707951675858859,212.24099999999999,214.459
238.23000000000002,237.8555699999998,0.2652285525730604,237.20499999999998,238.45800000000003
170.68,170.60526666666684,0.8806071289488631,169.453,172.25689999999997
237.89,237.91043333333263,0.13598575497292847,237.77600000000004,238.45800000000003
176.947,176.65757000000002,1.7761350957720925,173.07,177.95600000000002
187.802,186.6619033333335,7.19496590406484,165.528725,202.58984999999993
230.86800000000002,229.56729333333357,2.179654189840419,224.157,231.43500000000003
157.225,156.2638766666666,0.83358760874641,154.488,157.711075
171.04400000000004,173.57953,5.400959083573339,166.45200000000003,181.08900000000003
172.18800000000002,172.78697333333338,0.7401697593270249,171.767,173.835
220.864,221.7848599999998,1.220576555184746,220.619,224.802
205.826,205.85276666666684,0.6208095243756749,204.073,207.690375
200.784,200.92097333333325,0.582578434738385,200.265,202.051
223.687,223.10245333333302,2.484264024043244,218.881,228.39754999999994
172.99399999999997,172.81443333333337,0.6358219291244631,172.091,173.56900000000002
168.924,169.00692999999998,0.18918466754294255,168.868,169.419
201.001,200.5711500000001,0.9465110885950213,198.21195000000003,201.686675
236.81199999999998,236.97100666666623,1.019822183825308,235.863,238.35457499999995
222.83700000000002,224.5866033333332,1.9596441205796018,221.645,229.77554999999995
166.343,167.90535999999992,5.98039031533338,159.971475,177.28
187.71,187.74063000000027,1.2308018604822888,184.36487499999998,188.738
192.652,195.49645000000024,6.233158208123712,184.13199999999998,205.556
234.585,234.78964333333298,0.7105976424500381,233.28934999999998,236.12035
185.812,189.48042999999976,4.392298453554814,184.132,200.329
170.01,171.71412666666671,4.137128046196074,168.549,181.72699999999998
176.06099999999998,166.88644333333332,5.999953672609115,154.27535,174.332
166.546,166.72851333333324,0.4757853891082505,165.903,167.27299999999997
235.38600000000002,235.53853666666666,0.560287898009191,235.176,236.82799999999997
172.31600000000003,172.2735000000002,3.2186516302120474,166.338,181.013
239.30599999999998,239.26717999999983,0.15642009973146095,238.757,239.37900000000002
163.09299999999996,163.16121666666655,1.077278043522448,161.383,165.47807499999996
205.14499999999998,205.15293333333392,0.25619196361756136,204.79999999999998,205.59799999999998
166.276,166.24124666666654,0.5200475034285073,164.774325,167.153
171.689,171.75318333333385,0.8903750500335365,169.30507500000002,172.369
184.84500000000003,184.36119000000022,2.444061041361283,179.59390000000002,187.61499999999998
188.267,192.85145000000043,5.920553029982368,183.724,201.87800000000001
236.56699999999998,237.12901333333303,0.905092212515142,235.884,238.50212499999998
164.51299999999998,164.54843,0.3187237023400247,163.56900000000002,165.466
157.042,158.27807999999985,1.4566546033977972,156.096,159.26999999999998
220.216,185.65997333333289,11.189687319996432,175.393,223.5281
236.009,236.1880633333339,1.034612577726022,235.184,237.98
186.745,191.6243033333333,9.981730121476378,176.51675,216.661
181.413,187.13621666666683,9.771356689651075,166.65585,205.834
222.029,222.03094666666667,0.42230246327589427,221.239,222.883975
229.901,230.0869533333332,0.2123888049989751,229.79199999999997,230.427
201.443,201.4252266666665,1.377745918262469,199.14872499999998,204.404
237.469,237.45748333333347,0.6729119281566925,235.455,238.06099999999998
239.17099999999996,239.19133000000002,0.11844819303532743,238.8596,239.44000000000003
207.438,206.9929133333337,1.187037401470102,203.95895,208.783
223.147,223.43790666666624,0.7598413592908008,223.28699999999995,224.10325
167.598,167.7630500000002,0.23403072625903903,167.40300000000002,168.0
236.57399999999998,236.36425000000042,0.2878128920554748,235.72597499999998,236.72255
237.773,237.79772000000057,0.3196833875362727,236.77777500000002,238.00302500000004
167.78400000000002,168.36918999999995,0.7320552214371067,166.88942500000002,169.883
222.964,220.90801999999996,2.0741376809652734,216.809,224.812
170.304,168.03095333333337,4.191441166371724,159.75,176.24002499999997
210.003,205.15921666666665,4.63334291446851,194.216,210.95617499999997
170.962,170.70205000000004,0.5821547224177909,169.592,171.3068
204.39600000000002,204.1539233333331,2.1846429984756983,199.698625,206.511
184.075,183.7692100000003,3.7336937402390213,179.889,188.517
165.74900000000002,165.5746666666667,1.0792762708819676,161.88735,167.037
230.279,230.2978499999993,0.6967337517540904,230.106,230.429
198.054,197.46673000000035,3.005694823236937,193.32600000000002,199.88427499999997
234.695,204.45834333333357,11.68287756100591,184.6406,233.3999999999999
185.378,185.5593333333333,1.1734223460554247,181.861,188.03499999999997
152.51100000000002,153.04380666666665,1.7258444877669463,151.071,156.771
161.484,161.19739666666655,0.8635968113972875,159.11399999999998,161.973
229.844,230.36883999999944,2.115138246324972,229.662,239.16642499999986
239.24,239.1926233333332,0.05728479835193751,239.127,239.26000000000002
184.904,184.61549333333278,2.6917481252813302,182.98700000000002,186.022
188.4,188.5092833333338,1.5038229981358238,184.62,190.97
157.567,160.92692333333326,6.58053791398967,151.832,172.72799999999998
204.13,198.68159999999975,11.054621505053895,181.87115,218.83639999999997
216.413,218.01459666666707,2.122600537231524,215.98200000000003,219.477
177.88299999999998,177.09358666666705,3.604306137916455,169.033775,181.861
198.65800000000002,195.64084333333327,8.698687628532756,183.607,214.03300000000002
178.273,178.47700999999952,1.0791204241881467,175.486175,181.24800000000002
155.299,155.08866333333347,0.5232330232846109,154.372,156.204
210.931,210.05534333333284,2.8233479237934676,206.747,212.554
154.899,156.31414333333348,2.2110842942145403,154.372,162.59689999999998
189.34199999999998,190.6164433333333,2.72307673905619,188.433,196.937
166.273,166.08622666666662,2.8274922308096437,160.767,175.07424999999998
155.797,156.19892666666664,0.5888856323222332,154.95,156.852
200.276,201.9034233333333,2.042588873004609,197.161,205.4503
190.685,190.34694333333306,2.571069502520084,188.122875,191.13600000000002
170.307,169.56444999999988,0.6539837160307075,168.151,170.878
172.539,172.77369666666635,0.8563624649190478,171.3141,174.13600000000005
229.65000000000003,230.08301666666662,0.27049161981268594,229.79199999999997,231.14500000000004
156.864,156.17168000000012,0.45886267110469314,155.333,156.784
201.82,201.6733133333331,1.3120735098139742,198.707975,203.972
204.088,204.0552866666662,0.4214623009897266,203.523875,204.675775
170.15800000000002,169.23422999999977,0.5306661760780818,168.268,170.202
179.23999999999998,178.77062666666652,0.75148556913771,177.528,179.674275
178.065,177.78787666666733,1.2006607881171985,175.439,179.66099999999997
152.072,153.68101666666658,4.89301739247425,149.036175,170.83264999999994
182.98600000000002,183.01306000000002,4.184127772475409,173.411,191.23447499999995
191.441,190.89064333333295,4.1519945073970845,180.443,195.072
157.30800000000002,156.828503333333,0.5110059131969249,156.111,158.056
183.337,184.15615333333318,2.6166231284785537,181.674725,186.022
156.15200000000002,156.23424333333344,1.2266876038566397,154.6928,160.50099999999998
181.452,181.75031333333385,1.3021277440490324,180.87929999999997,185.69054999999997
167.58999999999997,173.97603000000004,9.17611454715084,167.02335,190.653
232.168,232.2190233333336,2.9802353871445955,224.03719999999998,242.22400000000002
218.827,218.77725000000035,1.7515919390181445,217.413,219.707
230.036,230.05833000000018,0.10254703522449499,229.881,230.1985
155.805,156.51395999999966,2.0442098371742534,154.488,163.051
195.643,196.3011933333332,1.5342525658950563,191.801975,197.916025
169.048,168.836346666667,1.5973344149412017,165.337,171.368
168.804,168.88366000000025,0.652787498144176,167.68099999999998,170.202
164.495,164.0862066666665,4.767213770182981,155.765325,176.378725
238.08,238.01072333333295,0.2612954651772997,237.261275,238.45800000000003
197.038,198.23097999999976,2.791157791956594,196.75404999999998,206.87857499999996
182.587,182.5606699999996,1.284259185068701,180.10557500000002,185.18735000000004
201.215,201.5416533333338,1.4757311023654955,199.163525,204.32
164.92399999999998,164.8270966666666,0.34706592167611405,164.67,165.889
239.17,239.14534999999955,0.14598290139601536,238.56707500000002,239.226
159.676,179.6856766666666,27.493161586816264,135.391,216.382
183.168,191.9663233333328,13.500547391079705,180.0952,235.452
207.576,207.5753533333327,0.42586069141080557,205.958,207.952
171.848,172.32188000000008,1.70737776300384,169.688,177.35399999999998
236.35200000000003,236.2917233333335,0.5486747428627932,235.69095000000002,236.42600000000002
148.174,150.10777000000033,4.087187938395626,148.088,158.7836
235.69199999999998,235.82121666666725,0.4042274644993301,235.60199999999998,237.39999999999998
176.083,175.87902333333304,1.2300772344811868,171.30507500000002,177.669
240.459,239.0106666666669,2.437949182316067,237.11899999999997,240.22400000000002
198.739,197.17421000000007,3.4400945489768207,191.274,201.87845000000002
171.525,171.5434299999999,0.6430133423447215,170.125,172.133
198.84,200.33050333333324,4.056322854917026,196.18800000000002,205.456
215.83599999999998,216.86782666666633,1.143061729138989,215.15200000000002,219.552
181.016,180.9991766666668,0.52425573796468,180.38500000000002,182.017
234.281,234.26351333333344,0.24615860027407033,233.977,234.60535
163.82299999999998,164.9744333333336,3.4399571255403107,155.74,170.98027499999995
230.555,232.36692333333312,2.703330361632153,229.89299999999994,239.462
207.542,207.21362333333335,2.0163361760353644,201.05599999999998,208.42200000000003
155.904,156.98163000000025,3.545261173232988,155.283125,163.705225
202.57399999999998,202.6271466666667,0.7502296482781499,201.41500000000002,204.1055
198.415,196.97023000000013,3.4167977703935963,190.4474,199.76299999999998
229.72799999999998,229.9507833333334,0.3368000243302981,229.679,230.656
178.92400000000004,178.71624333333287,0.8097394174191039,175.859675,179.481
236.40500000000003,236.21325333333326,0.6088689315626337,234.58995,236.459725
199.763,201.15696999999963,3.538004480273211,197.161,205.456
216.034,216.13982666666632,1.2426065440391398,214.423,219.309
183.79899999999998,183.9030733333332,0.9396913578167846,182.69299999999998,185.815
155.208,155.14921000000004,1.8111311454171388,150.827,156.9664
168.859,172.53866666666693,4.075270318505134,165.477375,181.513
209.63,209.55765000000005,0.6607936749344173,207.22145,210.178
158.487,157.71866333333358,7.197559206887815,149.001,168.387
236.454,236.12974333333312,0.9238973053261336,233.43367500000002,236.59689999999998
235.20899999999997,235.6447533333335,0.5179971999495301,235.18199999999996,236.77535
158.531,159.8800000000001,4.413290907399296,155.166,168.45339999999982
156.7,157.52086666666656,7.164822144493339,151.39299999999997,161.928
178.81600000000003,177.38124999999988,3.762382033698869,166.73085,181.24800000000002
237.927,237.8323433333334,0.2759535446209902,236.83400000000003,238.426
207.574,207.17845000000034,1.0064372844345568,204.282075,208.092
169.834,169.70845,1.005028769488718,168.27085,171.491725
222.81099999999998,220.99253333333357,2.793706439282576,214.25,224.54100000000003
239.08700000000002,239.02789000000018,0.21974745633719747,238.399,239.20352499999998
178.00300000000001,177.4280633333331,3.2586816054946026,172.19400000000002,186.27024999999998
157.208,157.00724333333326,1.7552000980293458,154.697,161.57999999999998
178.034,175.96106333333273,3.030850094058687,170.512,178.632
238.221,238.7324966666667,0.5736120901697361,237.677,239.44000000000003
239.67800000000003,239.1936833333336,0.471553690533283,238.0685,239.605
204.90800000000002,205.20320000000044,0.7736552634517964,204.071075,206.741275
165.323,165.73047999999966,0.7353536402756605,164.576725,166.782
188.95399999999998,187.9061166666667,3.394742075090373,183.525,194.214
236.66,230.93801666666675,4.9695964306023415,221.87099999999998,239.33849999999998
202.435,202.17934000000034,1.5419137798203926,199.291,202.81900000000002
222.17399999999998,220.35966666666693,3.5010506883251815,212.815,225.5484
157.671,157.49687333333338,0.4591614719125388,156.77452499999998,158.548
183.30200000000002,185.4359900000002,3.5407482716557706,179.93099999999995,191.174
173.64500000000004,174.80516000000014,3.37224934147324,170.30300000000003,180.346
169.35999999999999,168.88490666666658,0.4439793966190601,168.106,169.883
230.62300000000002,230.16469333333322,0.1924436522436848,229.73174999999998,230.51485
166.678,166.8078366666669,0.4974625111391705,165.22899999999998,167.712
175.802,176.9448366666664,4.267679384629186,172.742,190.76
192.819,191.9870866666666,10.842792327893317,177.605,221.02999999999997
229.56199999999998,230.71307666666684,2.2568059104529943,229.4728,239.462
212.185,212.80596666666702,0.43214971042709605,211.97899999999998,213.6927
155.433,155.76598000000013,1.564366615044776,154.667,158.70499999999998
197.388,196.4111766666665,4.119645513729174,179.516325,202.517625
180.979,181.65714666666688,1.2664900914820567,180.75199999999998,185.455
177.04500000000002,176.55232666666654,2.562223903816542,172.6944,180.228
173.72899999999998,177.56689333333316,8.252629186020393,168.757,199.055
188.89000000000001,188.7579033333335,1.758616841153551,186.607,190.485125
239.88299999999998,236.1580333333333,6.25867201400495,221.87099999999998,248.423
164.91199999999998,164.96491000000012,0.260879158296202,164.61884999999998,165.6396
184.346,186.13780000000008,4.7266764285277665,179.548,195.072
203.675,203.71759666666696,0.21544784517114376,203.614,203.874
172.447,172.54190333333298,0.2938351476404566,172.358,172.603
167.505,168.16949333333332,0.6815110343608201,167.314,169.883
167.56400000000002,167.3115000000001,0.7035535208260085,165.489,168.071
190.759,190.49563999999984,0.8947107672687681,190.14,191.11900000000003
232.071,232.13224333333395,1.6375600154260688,230.180025,233.38799999999998
185.691,187.45791666666665,3.6194261289678993,183.798,198.316
178.213,185.37484666666654,8.322498186431496,178.938125,207.065
227.04000000000002,226.68793000000045,1.0038233468926039,223.5,227.107
174.057,173.75581999999986,4.40776560639666,168.570225,189.98467499999998
182.84699999999998,181.56558666666646,5.618892994397468,175.393,185.02659999999995
196.655,197.77801666666656,3.443582994942267,196.41,202.45607499999994
236.40499999999997,236.1922633333331,0.5018848214370392,235.86299999999997,237.80272499999998
162.392,162.3026799999998,1.8331521188742992,158.852,164.323875
194.878,196.77769333333276,2.376919956432889,193.45799999999997,201.664175
225.036,225.15984666666714,1.49983459637684,222.882,226.71699999999998
162.253,164.64707666666655,5.711861353720197,159.016425,178.90447500000002
235.65599999999998,235.39018666666686,0.5549361391087145,234.497025,236.724
190.764,190.55948333333296,1.5358785899463374,189.81300000000002,191.41799999999998
179.306,179.96529,3.201030249659217,174.327825,187.96699999999998
236.77100000000002,236.35628999999992,0.5190032876260715,235.272,236.805
167.851,167.94488000000018,2.5979015247439023,164.73700000000002,174.88124999999997
